# t_fs photon_number total_excited_population excited_per_molecule total_excitation Z ReP ImP
8.250000000000000000e+01 7.230276704628428863e-01 2.769723295371573357e-01 5.539446590743146714e-02 1.000000000000000222e+00 7.906963240256146275e-01 5.232591899359621129e-02 0.000000000000000000e+00
8.255000000000001137e+01 7.296084031471088416e-01 2.703915968528913805e-01 5.407831937057827609e-02 1.000000000000000222e+00 7.953845812904332124e-01 5.115385467739155118e-02 0.000000000000000000e+00
8.260000000000000853e+01 7.361438960033058754e-01 2.638561039966946797e-01 5.277122079933893595e-02 1.000000000000000444e+00 8.000543241074626888e-01 4.998641897313419596e-02 0.000000000000000000e+00
8.265000000000000568e+01 7.426325643730362636e-01 2.573674356269642360e-01 5.147348712539284721e-02 1.000000000000000444e+00 8.047041313798970474e-01 4.882396715502559936e-02 0.000000000000000000e+00
8.270000000000000284e+01 7.490728292599817539e-01 2.509271707400187457e-01 5.018543414800374913e-02 1.000000000000000444e+00 8.093325749120608981e-01 4.766685627198462977e-02 0.000000000000000000e+00
8.275000000000000000e+01 7.554631186084458383e-01 2.445368813915546613e-01 4.890737627831093226e-02 1.000000000000000444e+00 8.139382209446595073e-01 4.651544476383498439e-02 0.000000000000000000e+00
8.280000000000001137e+01 7.618018673592272805e-01 2.381981326407731081e-01 4.763962652815462162e-02 1.000000000000000444e+00 8.185196302262647272e-01 4.537009244343369330e-02 0.000000000000000000e+00
8.285000000000000853e+01 7.680875177084769412e-01 2.319124822915233364e-01 4.638249645830466728e-02 1.000000000000000222e+00 8.230753584236050191e-01 4.423116039409861339e-02 0.000000000000000000e+00
8.290000000000000568e+01 7.743185194393048532e-01 2.256814805606957575e-01 4.513629611213915149e-02 1.000000000000000666e+00 8.276039568353876774e-01 4.309901079115294187e-02 0.000000000000000000e+00
8.295000000000000284e+01 7.804933307126947772e-01 2.195066692873057224e-01 4.390133385746114447e-02 1.000000000000000444e+00 8.321039733165260799e-01 4.197400667086835513e-02 0.000000000000000000e+00
8.300000000000000000e+01 7.866104191401719348e-01 2.133895808598285093e-01 4.267791617196570186e-02 1.000000000000000444e+00 8.365739536695765421e-01 4.085651158260574650e-02 0.000000000000000000e+00
8.305000000000001137e+01 7.926682618032215855e-01 2.073317381967787476e-01 4.146634763935574952e-02 1.000000000000000444e+00 8.410124416718745000e-01 3.974688958203125705e-02 0.000000000000000000e+00
8.310000000000000853e+01 7.986653456557283315e-01 2.013346543442720571e-01 4.026693086885441142e-02 1.000000000000000444e+00 8.454179797818222042e-01 3.864550505454431711e-02 0.000000000000000000e+00
8.315000000000000568e+01 8.046001677019907206e-01 1.953998322980096680e-01 3.907996645960193360e-02 1.000000000000000444e+00 8.497891096404210920e-01 3.755272258989460210e-02 0.000000000000000000e+00
8.320000000000000284e+01 8.104712361971417867e-01 1.895287638028586574e-01 3.790575276057173149e-02 1.000000000000000444e+00 8.541243735945731608e-01 3.646890660135658491e-02 0.000000000000000000e+00
8.325000000000000000e+01 8.162770713192217809e-01 1.837229286807784412e-01 3.674458573615568824e-02 1.000000000000000222e+00 8.584223156349354289e-01 3.539442109126602481e-02 0.000000000000000000e+00
8.330000000000001137e+01 8.220162052105897121e-01 1.779837947894108430e-01 3.559675895788216859e-02 1.000000000000000444e+00 8.626814814662440156e-01 3.432962963343887119e-02 0.000000000000000000e+00
8.335000000000000853e+01 8.276871824654266074e-01 1.723128175345739477e-01 3.446256350691478954e-02 1.000000000000000444e+00 8.669004194944437414e-01 3.327489512638894670e-02 0.000000000000000000e+00
8.340000000000000568e+01 8.332885603688071630e-01 1.667114396311933366e-01 3.334228792623866733e-02 1.000000000000000444e+00 8.710776812845986150e-01 3.223057967885022829e-02 0.000000000000000000e+00
8.345000000000000284e+01 8.388189102782650508e-01 1.611810897217352823e-01 3.223621794434705645e-02 1.000000000000000444e+00 8.752118234632046967e-01 3.119704413419870440e-02 0.000000000000000000e+00
8.350000000000000000e+01 8.442768178751124397e-01 1.557231821248880599e-01 3.114463642497761198e-02 1.000000000000000444e+00 8.793014080942788135e-01 3.017464797643015784e-02 0.000000000000000000e+00
8.355000000000001137e+01 8.496608833454430965e-01 1.503391166545572921e-01 3.006782333091145842e-02 1.000000000000000444e+00 8.833450030254679231e-01 2.916374924363289781e-02 0.000000000000000000e+00
8.360000000000000853e+01 8.549697217748281064e-01 1.450302782251722267e-01 2.900605564503444533e-02 1.000000000000000444e+00 8.873411828547389524e-01 2.816470428631516129e-02 0.000000000000000000e+00
8.365000000000000568e+01 8.602019638687438130e-01 1.397980361312567421e-01 2.795960722625134842e-02 1.000000000000000444e+00 8.912885299287127694e-01 2.717786751782169663e-02 0.000000000000000000e+00
8.370000000000000284e+01 8.653562569463102427e-01 1.346437430536900903e-01 2.692874861073801807e-02 1.000000000000000444e+00 8.951856358237393341e-01 2.620359104406506587e-02 0.000000000000000000e+00
8.375000000000000000e+01 8.704312649882508524e-01 1.295687350117494252e-01 2.591374700234988504e-02 1.000000000000000222e+00 8.990311014280876201e-01 2.524222464297798049e-02 0.000000000000000000e+00
8.380000000000001137e+01 8.754256690498914972e-01 1.245743309501087803e-01 2.491486619002175606e-02 1.000000000000000222e+00 9.028235378503562947e-01 2.429411553741082225e-02 0.000000000000000000e+00
8.385000000000000853e+01 8.803381675221156888e-01 1.196618324778847553e-01 2.393236649557695106e-02 1.000000000000000444e+00 9.065615670153926997e-01 2.335960824615170364e-02 0.000000000000000000e+00
8.390000000000000568e+01 8.851674773602088431e-01 1.148325226397914345e-01 2.296650452795828690e-02 1.000000000000000222e+00 9.102438234705229059e-01 2.243904413236916945e-02 0.000000000000000000e+00
8.395000000000000284e+01 8.899123343737430636e-01 1.100876656262572695e-01 2.201753312525145390e-02 1.000000000000000444e+00 9.138689548515503969e-01 2.153276128711230017e-02 0.000000000000000000e+00
8.400000000000000000e+01 8.945714934181355771e-01 1.054285065818647005e-01 2.108570131637294010e-02 1.000000000000000222e+00 9.174356222911638215e-01 2.064109442720891627e-02 0.000000000000000000e+00
8.405000000000001137e+01 8.991437287388698296e-01 1.008562712611305034e-01 2.017125425222610069e-02 1.000000000000000444e+00 9.209425013443139907e-01 1.976437466392138784e-02 0.000000000000000000e+00
8.410000000000000853e+01 9.036278347792346954e-01 9.637216522076552661e-02 1.927443304415310532e-02 1.000000000000000222e+00 9.243882831810062983e-01 1.890292920474831787e-02 0.000000000000000000e+00
8.415000000000000568e+01 9.080226269083245816e-01 9.197737309167564046e-02 1.839547461833512809e-02 1.000000000000000222e+00 9.277716757543686965e-01 1.805708106140769750e-02 0.000000000000000000e+00
8.420000000000000284e+01 9.123269414965086144e-01 8.767305850349155216e-02 1.753461170069831043e-02 1.000000000000000222e+00 9.310914039563535916e-01 1.722714901091148068e-02 0.000000000000000000e+00
8.425000000000000000e+01 9.165396362773127192e-01 8.346036372268744730e-02 1.669207274453748946e-02 1.000000000000000222e+00 9.343462105601419987e-01 1.641344735996437890e-02 0.000000000000000000e+00
8.430000000000001137e+01 9.206595908282796392e-01 7.934040917172063834e-02 1.586808183434412767e-02 1.000000000000000222e+00 9.375348570489400180e-01 1.561628573776487755e-02 0.000000000000000000e+00
8.435000000000000853e+01 9.246857075131470483e-01 7.531429248685328481e-02 1.506285849737065696e-02 1.000000000000000444e+00 9.406561251125987733e-01 1.483596872185019393e-02 0.000000000000000000e+00
8.440000000000000568e+01 9.286169115806663932e-01 7.138308841933366233e-02 1.427661768386673247e-02 1.000000000000000000e+00 9.437088168271735578e-01 1.407279579320648219e-02 0.000000000000000000e+00
8.445000000000000284e+01 9.324521514713128845e-01 6.754784852868733758e-02 1.350956970573746752e-02 1.000000000000000222e+00 9.466917554354848940e-01 1.332706114112866026e-02 0.000000000000000000e+00
8.450000000000000000e+01 9.361903991424899152e-01 6.380960085751008481e-02 1.276192017150201696e-02 1.000000000000000000e+00 9.496037860556875154e-01 1.259905348607798757e-02 0.000000000000000000e+00
8.455000000000001137e+01 9.398306510114055046e-01 6.016934898859460645e-02 1.203386979771892129e-02 1.000000000000000000e+00 9.524437771785581042e-01 1.188905570536036467e-02 0.000000000000000000e+00
8.460000000000000853e+01 9.433719281302964665e-01 5.662807186970375550e-02 1.132561437394075110e-02 1.000000000000000222e+00 9.552106209752998511e-01 1.119734475617490885e-02 0.000000000000000000e+00
8.465000000000000568e+01 9.468132764261053547e-01 5.318672357389475636e-02 1.063734471477895127e-02 1.000000000000000000e+00 9.579032339071288371e-01 1.052419152321766409e-02 0.000000000000000000e+00
8.470000000000000284e+01 9.501537669685979903e-01 4.984623303140200967e-02 9.969246606280401934e-03 1.000000000000000000e+00 9.605205574080034614e-01 9.869860647998992403e-03 0.000000000000000000e+00
8.475000000000000000e+01 9.533924968147130530e-01 4.660750318528694702e-02 9.321500637057389405e-03 1.000000000000000000e+00 9.630615592337452568e-01 9.234610191563567827e-03 0.000000000000000000e+00
8.480000000000001137e+01 9.565285892392284550e-01 4.347141076077171151e-02 8.694282152154342302e-03 1.000000000000000222e+00 9.655252338674771284e-01 8.618691533130589527e-03 0.000000000000000000e+00
8.485000000000000853e+01 9.595611939242417732e-01 4.043880607575822683e-02 8.087761215151645366e-03 1.000000000000000000e+00 9.679106030138023842e-01 8.022349246549279056e-03 0.000000000000000000e+00
8.490000000000000568e+01 9.624894872036693361e-01 3.751051279633071944e-02 7.502102559266143889e-03 1.000000000000000000e+00 9.702167162551512680e-01 7.445820936212039012e-03 0.000000000000000000e+00
8.495000000000000284e+01 9.653126727980623212e-01 3.468732720193767882e-02 6.937465440387535764e-03 1.000000000000000000e+00 9.724426522365061665e-01 6.889336940873334349e-03 0.000000000000000000e+00
8.500000000000000000e+01 9.680299820443007963e-01 3.197001795569920368e-02 6.394003591139840736e-03 1.000000000000000000e+00 9.745875190730202142e-01 6.353120231744835422e-03 0.000000000000000000e+00
8.505000000000001137e+01 9.706406740559626600e-01 2.935932594403750651e-02 5.871865188807501301e-03 1.000000000000000222e+00 9.766504547901991851e-01 5.837386302450089243e-03 0.000000000000000000e+00
8.510000000000000853e+01 9.731440359531118300e-01 2.685596404688822547e-02 5.371192809377645094e-03 1.000000000000000000e+00 9.786306279279450848e-01 5.342343018013607364e-03 0.000000000000000000e+00
8.515000000000000568e+01 9.755393835005526926e-01 2.446061649944736294e-02 4.892123299889472587e-03 1.000000000000000000e+00 9.805272385789469691e-01 4.868190355263119808e-03 0.000000000000000000e+00
8.520000000000000284e+01 9.778260612865863344e-01 2.217393871341372114e-02 4.434787742682744227e-03 1.000000000000000000e+00 9.823395187125071315e-01 4.415120321873087887e-03 0.000000000000000000e+00
8.525000000000000000e+01 9.800034428631624328e-01 1.999655713683740066e-02 3.999311427367480132e-03 9.999999999999997780e-01 9.840667325938710075e-01 3.983316851532115420e-03 0.000000000000000000e+00
8.530000000000001137e+01 9.820709309806978649e-01 1.792906901930207964e-02 3.585813803860415927e-03 1.000000000000000000e+00 9.857081773382612155e-01 3.572955665434556036e-03 0.000000000000000000e+00
8.535000000000000853e+01 9.840279581156050615e-01 1.597204188439477202e-02 3.194408376878954403e-03 9.999999999999997780e-01 9.872631837757356310e-01 3.184204056065957373e-03 0.000000000000000000e+00
8.540000000000000568e+01 9.858739865809308389e-01 1.412601341906932761e-02 2.825202683813865523e-03 1.000000000000000222e+00 9.887311166647413385e-01 2.817220833814527026e-03 0.000000000000000000e+00
8.545000000000000284e+01 9.876085086458088469e-01 1.239149135419115311e-02 2.478298270838230621e-03 1.000000000000000000e+00 9.901113750935893743e-01 2.472156226602518960e-03 0.000000000000000000e+00
8.550000000000000000e+01 9.892310468001895840e-01 1.076895319981063803e-02 2.153790639962127607e-03 1.000000000000000222e+00 9.914033930040082598e-01 2.149151748997794962e-03 0.000000000000000000e+00
8.555000000000001137e+01 9.907411541283085432e-01 9.258845871691623319e-03 1.851769174338324664e-03 1.000000000000000222e+00 9.926066398096036192e-01 1.848340047598957510e-03 0.000000000000000000e+00
8.560000000000000853e+01 9.921384143685131329e-01 7.861585631487033599e-03 1.572317126297406720e-03 1.000000000000000222e+00 9.937206205416818650e-01 1.569844864579390646e-03 0.000000000000000000e+00
8.565000000000000568e+01 9.934224420169186498e-01 6.577557983081516735e-03 1.315511596616303347e-03 1.000000000000000222e+00 9.947448762151390733e-01 1.313780946215087255e-03 0.000000000000000000e+00
8.570000000000000284e+01 9.945928826130771006e-01 5.407117386923010471e-03 1.081423477384602094e-03 1.000000000000000000e+00 9.956789843056513822e-01 1.080253923587017615e-03 0.000000000000000000e+00
8.575000000000000000e+01 9.956494129308188779e-01 4.350587069181233169e-03 8.701174138362466337e-04 1.000000000000000000e+00 9.965225590758172158e-01 8.693602310455633350e-04 0.000000000000000000e+00
8.580000000000001137e+01 9.965917410167609569e-01 3.408258983239320639e-03 6.816517966478641277e-04 1.000000000000000222e+00 9.972752517299147135e-01 6.811870675211910940e-04 0.000000000000000000e+00
8.585000000000000853e+01 9.974196062997550127e-01 2.580393700245264821e-03 5.160787400490529642e-04 1.000000000000000222e+00 9.979367507014215155e-01 5.158123246444675999e-04 0.000000000000000000e+00
8.590000000000000568e+01 9.981327798219716829e-01 1.867220178028428101e-03 3.734440356056856203e-04 1.000000000000000000e+00 9.985067820124234883e-01 3.733044968939766778e-04 0.000000000000000000e+00
8.595000000000000284e+01 9.987310642862626819e-01 1.268935713737429083e-03 2.537871427474858166e-04 1.000000000000000000e+00 9.989851093769258616e-01 2.537226557683860528e-04 0.000000000000000000e+00
8.600000000000000000e+01 9.992142940841395315e-01 7.857059158605794735e-04 1.571411831721158947e-04 1.000000000000000000e+00 9.993715343554793185e-01 1.571164111300267562e-04 0.000000000000000000e+00
8.605000000000001137e+01 9.995823354304887998e-01 4.176645695114222789e-04 8.353291390228445579e-05 1.000000000000000222e+00 9.996658965687308385e-01 8.352585781714038380e-05 0.000000000000000000e+00
8.610000000000000853e+01 9.998350864375082914e-01 1.649135624917641429e-04 3.298271249835282859e-05 1.000000000000000000e+00 9.998680738159534398e-01 3.298154601148927864e-05 0.000000000000000000e+00
8.615000000000000568e+01 9.999724771058026151e-01 2.752289419732933951e-05 5.504578839465867901e-06 1.000000000000000000e+00 9.999779821202677832e-01 5.504469932892858456e-06 0.000000000000000000e+00
8.620000000000000284e+01 9.999944693726510181e-01 5.530627349148442562e-06 1.106125469829688512e-06 1.000000000000000222e+00 9.999955758174342568e-01 1.106045641294941899e-06 0.000000000000000000e+00
8.625000000000000000e+01 9.999010571562881866e-01 9.894284371175787740e-05 1.978856874235157548e-05 1.000000000000000000e+00 9.999208476055969630e-01 1.978809860061168517e-05 0.000000000000000000e+00
8.630000000000001137e+01 9.996922663294136591e-01 3.077336705864519573e-04 6.154673411729039145e-05 1.000000000000000000e+00 9.997538285297505878e-01 6.154286756220657840e-05 0.000000000000000000e+00
8.635000000000000853e+01 9.993681547096294748e-01 6.318452903705806811e-04 1.263690580741161362e-04 1.000000000000000000e+00 9.994945879591898841e-01 1.263530102023726124e-04 0.000000000000000000e+00
8.640000000000000568e+01 9.989288120497760159e-01 1.071187950223984053e-03 2.142375900447968107e-04 1.000000000000000000e+00 9.991432335437352430e-01 2.141916140660424499e-04 0.000000000000000000e+00
8.645000000000000284e+01 9.983743599888535991e-01 1.625640011146400887e-03 3.251280022292801775e-04 1.000000000000000000e+00 9.986999111382179883e-01 3.250222154453416947e-04 0.000000000000000000e+00
